success,precision,recall,f1,tp,fp,fn,predicted_entities,gt_entities,fp_entities,fn_entities,elapsed_time,output,model,prompt_strategy,file
True,0.0,0.0,0.0,0.0,5.0,6,"[{'text': 'target123@darkmail.org', 'type': 'email', 'start_pos': -1, 'end_pos': -1}, {'text': '10.45.67.89', 'type': 'ip', 'start_pos': -1, 'end_pos': -1}, {'text': 'Thompson', 'type': 'person', 'start_pos': -1, 'end_pos': -1}, {'text': 'Helsinki', 'type': 'location', 'start_pos': -1, 'end_pos': -1}, {'text': 'Tim', 'type': 'person', 'start_pos': -1, 'end_pos': -1}]","[{'startOffset': 41, 'endOffset': 61, 'type': 'EMAIL', 'text': 'cv.editor@riseup.net'}, {'startOffset': 179, 'endOffset': 221, 'type': 'BTC', 'text': 'bc1qt5vmgkz06c4q6z3trw8gkfj0y7n07gq5kzm68d'}, {'startOffset': 232, 'endOffset': 238, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 269, 'endOffset': 273, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 290, 'endOffset': 299, 'type': 'PERSON', 'text': 'Marcellus'}, {'startOffset': 409, 'endOffset': 451, 'type': 'BTC', 'text': 'bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh'}]","[{'text': 'target123@darkmail.org', 'type': 'email', 'start_pos': -1, 'end_pos': -1}, {'text': '10.45.67.89', 'type': 'ip', 'start_pos': -1, 'end_pos': -1}, {'text': 'Thompson', 'type': 'person', 'start_pos': -1, 'end_pos': -1}, {'text': 'Helsinki', 'type': 'location', 'start_pos': -1, 'end_pos': -1}, {'text': 'Tim', 'type': 'person', 'start_pos': -1, 'end_pos': -1}]","[{'startOffset': 41, 'endOffset': 61, 'type': 'EMAIL', 'text': 'cv.editor@riseup.net'}, {'startOffset': 179, 'endOffset': 221, 'type': 'BTC', 'text': 'bc1qt5vmgkz06c4q6z3trw8gkfj0y7n07gq5kzm68d'}, {'startOffset': 232, 'endOffset': 238, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 269, 'endOffset': 273, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 290, 'endOffset': 299, 'type': 'PERSON', 'text': 'Marcellus'}, {'startOffset': 409, 'endOffset': 451, 'type': 'BTC', 'text': 'bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh'}]",5.626514,"{'entities': [{'text': 'target123@darkmail.org', 'type': 'email', 'start_pos': -1, 'end_pos': -1}, {'text': '10.45.67.89', 'type': 'ip', 'start_pos': -1, 'end_pos': -1}, {'text': 'Thompson', 'type': 'person', 'start_pos': -1, 'end_pos': -1}, {'text': 'Helsinki', 'type': 'location', 'start_pos': -1, 'end_pos': -1}, {'text': 'Tim', 'type': 'person', 'start_pos': -1, 'end_pos': -1}]}",deepseek-r1:7b,psuedo code role task format ,5.json
True,1.0,0.3333333333333333,0.5,2.0,0.0,4,"[{'text': 'c.varga@journalisttruth.org', 'type': 'email', 'start_pos': 35, 'end_pos': 62}, {'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 63, 'end_pos': 83}]","[{'startOffset': 0, 'endOffset': 8, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 35, 'endOffset': 62, 'type': 'EMAIL', 'text': 'c.varga@journalisttruth.org'}, {'startOffset': 63, 'endOffset': 83, 'type': 'EMAIL', 'text': 'cv.editor@riseup.net'}, {'startOffset': 84, 'endOffset': 88, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 144, 'endOffset': 150, 'type': 'LOCATION', 'text': 'Prague'}, {'startOffset': 164, 'endOffset': 169, 'type': 'PERSON', 'text': 'Varga'}]",[],"[{'startOffset': 0, 'endOffset': 8, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 84, 'endOffset': 88, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 144, 'endOffset': 150, 'type': 'LOCATION', 'text': 'Prague'}, {'startOffset': 164, 'endOffset': 169, 'type': 'PERSON', 'text': 'Varga'}]",2.551162,"{'entities': [{'text': 'c.varga@journalisttruth.org', 'type': 'email', 'start_pos': 35, 'end_pos': 62}, {'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 63, 'end_pos': 83}]}",deepseek-r1:7b,psuedo code role task format ,4.json
True,0.16666666666666666,0.5,0.25,2.0,10.0,2,"[{'text': 'encrypted', 'type': 'email', 'start_pos': 18, 'end_pos': 27}, {'text': 'folder', 'type': 'file', 'start_pos': 41, 'end_pos': 47}, {'text': 'Anna', 'type': 'person', 'start_pos': 49, 'end_pos': 53}, {'text': 'colleges', 'type': 'location', 'start_pos': -1, 'end_pos': -1}, {'text': 'decrypted', 'type': 'verb', 'start_pos': 54, 'end_pos': 63}, {'text': 'key', 'type': 'tox', 'start_pos': 83, 'end_pos': 86}, {'text': 'high-resolution', 'type': 'image', 'start_pos': 125, 'end_pos': 140}, {'text': 'scan', 'type': 'tool', 'start_pos': 141, 'end_pos': 145}, {'text': 'metadata', 'type': 'data', 'start_pos': 252, 'end_pos': 260}, {'text': 'steganographic', 'type': 'message', 'start_pos': 307, 'end_pos': 321}, {'text': 'Bitcoin', 'type': 'btc', 'start_pos': 354, 'end_pos': 361}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 435, 'end_pos': 444}]","[{'startOffset': 49, 'endOffset': 53, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 289, 'endOffset': 293, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 371, 'endOffset': 413, 'type': 'BTC', 'text': 'bc1q2gdf0hxk6e5nxp72cr9sv5uwx9a0gz0h3p9a4f'}, {'startOffset': 435, 'endOffset': 444, 'type': 'PERSON', 'text': 'Marcellus'}]","[{'text': 'encrypted', 'type': 'email', 'start_pos': 18, 'end_pos': 27}, {'text': 'folder', 'type': 'file', 'start_pos': 41, 'end_pos': 47}, {'text': 'colleges', 'type': 'location', 'start_pos': -1, 'end_pos': -1}, {'text': 'decrypted', 'type': 'verb', 'start_pos': 54, 'end_pos': 63}, {'text': 'key', 'type': 'tox', 'start_pos': 83, 'end_pos': 86}, {'text': 'high-resolution', 'type': 'image', 'start_pos': 125, 'end_pos': 140}, {'text': 'scan', 'type': 'tool', 'start_pos': 141, 'end_pos': 145}, {'text': 'metadata', 'type': 'data', 'start_pos': 252, 'end_pos': 260}, {'text': 'steganographic', 'type': 'message', 'start_pos': 307, 'end_pos': 321}, {'text': 'Bitcoin', 'type': 'btc', 'start_pos': 354, 'end_pos': 361}]","[{'startOffset': 289, 'endOffset': 293, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 371, 'endOffset': 413, 'type': 'BTC', 'text': 'bc1q2gdf0hxk6e5nxp72cr9sv5uwx9a0gz0h3p9a4f'}]",8.547144,"{'entities': [{'text': 'encrypted', 'type': 'email', 'start_pos': 18, 'end_pos': 27}, {'text': 'folder', 'type': 'file', 'start_pos': 41, 'end_pos': 47}, {'text': 'Anna', 'type': 'person', 'start_pos': 49, 'end_pos': 53}, {'text': 'colleges', 'type': 'location', 'start_pos': -1, 'end_pos': -1}, {'text': 'decrypted', 'type': 'verb', 'start_pos': 54, 'end_pos': 63}, {'text': 'key', 'type': 'tox', 'start_pos': 83, 'end_pos': 86}, {'text': 'high-resolution', 'type': 'image', 'start_pos': 125, 'end_pos': 140}, {'text': 'scan', 'type': 'tool', 'start_pos': 141, 'end_pos': 145}, {'text': 'metadata', 'type': 'data', 'start_pos': 252, 'end_pos': 260}, {'text': 'steganographic', 'type': 'message', 'start_pos': 307, 'end_pos': 321}, {'text': 'Bitcoin', 'type': 'btc', 'start_pos': 354, 'end_pos': 361}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 435, 'end_pos': 444}]}",deepseek-r1:7b,psuedo code role task format ,3.json
True,0.12,0.3,0.17142857142857143,3.0,22.0,7,"[{'text': 'The reply came later that night.', 'type': 'none', 'start_pos': 0, 'end_pos': 32}, {'text': 'Catalina', 'type': 'person', 'start_pos': 34, 'end_pos': 42}, {'text': 'reply', 'type': 'none', 'start_pos': 4, 'end_pos': 9}, {'text': 'sent', 'type': 'none', 'start_pos': 43, 'end_pos': 47}, {'text': 'them', 'type': 'none', 'start_pos': 48, 'end_pos': 52}, {'text': 'data dump', 'type': 'none', 'start_pos': 55, 'end_pos': 64}, {'text': 'onion link', 'type': 'none', 'start_pos': 82, 'end_pos': 92}, {'text': 'PDFs', 'type': 'none', 'start_pos': 107, 'end_pos': 111}, {'text': 'emails', 'type': 'none', 'start_pos': 113, 'end_pos': 119}, {'text': 'ledger records', 'type': 'none', 'start_pos': 125, 'end_pos': 139}, {'text': 'art sales', 'type': 'none', 'start_pos': 154, 'end_pos': 163}, {'text': 'crypto-exchange', 'type': 'none', 'start_pos': 169, 'end_pos': 184}, {'text': 'Seychelles', 'type': 'location', 'start_pos': 192, 'end_pos': 202}, {'text': 'politician', 'type': 'person', 'start_pos': 240, 'end_pos': 250}, {'text': 'bribes', 'type': 'none', 'start_pos': 262, 'end_pos': 268}, {'text': 'digital art', 'type': 'none', 'start_pos': 277, 'end_pos': 288}, {'text': 'masking transactions', 'type': 'none', 'start_pos': 290, 'end_pos': 310}, {'text': 'anonymous Bitcoin patrons', 'type': 'none', 'start_pos': 315, 'end_pos': 340}, {'text': 'contact@unitedchange.org', 'type': 'email', 'start_pos': 430, 'end_pos': 454}, {'text': 'lance.morenopolitical@gmail.com', 'type': 'iban', 'start_pos': 477, 'end_pos': 508}, {'text': 'payments', 'type': 'none', 'start_pos': 575, 'end_pos': 583}, {'text': 'whistleblowing work', 'type': 'none', 'start_pos': 607, 'end_pos': 626}, {'text': 'anonymized wallet', 'type': 'none', 'start_pos': 688, 'end_pos': 705}, {'text': 'silent partner', 'type': 'none', 'start_pos': 726, 'end_pos': 740}, {'text': '6.4 BTC', 'type': 'btc', 'start_pos': 648, 'end_pos': 655}]","[{'startOffset': 33, 'endOffset': 41, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 191, 'endOffset': 201, 'type': 'LOCATION', 'text': 'Seychelles'}, {'startOffset': 342, 'endOffset': 346, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 422, 'endOffset': 446, 'type': 'EMAIL', 'text': 'contact@unitedchange.org'}, {'startOffset': 469, 'endOffset': 500, 'type': 'EMAIL', 'text': 'lance.morenopolitical@gmail.com'}, {'startOffset': 579, 'endOffset': 587, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 661, 'endOffset': 673, 'type': 'PERSON', 'text': 'Lance Moreno'}, {'startOffset': 752, 'endOffset': 760, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 778, 'endOffset': 782, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 793, 'endOffset': 802, 'type': 'PERSON', 'text': 'Marcellus'}]","[{'text': 'The reply came later that night.', 'type': 'none', 'start_pos': 0, 'end_pos': 32}, {'text': 'reply', 'type': 'none', 'start_pos': 4, 'end_pos': 9}, {'text': 'sent', 'type': 'none', 'start_pos': 43, 'end_pos': 47}, {'text': 'them', 'type': 'none', 'start_pos': 48, 'end_pos': 52}, {'text': 'data dump', 'type': 'none', 'start_pos': 55, 'end_pos': 64}, {'text': 'onion link', 'type': 'none', 'start_pos': 82, 'end_pos': 92}, {'text': 'PDFs', 'type': 'none', 'start_pos': 107, 'end_pos': 111}, {'text': 'emails', 'type': 'none', 'start_pos': 113, 'end_pos': 119}, {'text': 'ledger records', 'type': 'none', 'start_pos': 125, 'end_pos': 139}, {'text': 'art sales', 'type': 'none', 'start_pos': 154, 'end_pos': 163}, {'text': 'crypto-exchange', 'type': 'none', 'start_pos': 169, 'end_pos': 184}, {'text': 'politician', 'type': 'person', 'start_pos': 240, 'end_pos': 250}, {'text': 'bribes', 'type': 'none', 'start_pos': 262, 'end_pos': 268}, {'text': 'digital art', 'type': 'none', 'start_pos': 277, 'end_pos': 288}, {'text': 'masking transactions', 'type': 'none', 'start_pos': 290, 'end_pos': 310}, {'text': 'anonymous Bitcoin patrons', 'type': 'none', 'start_pos': 315, 'end_pos': 340}, {'text': 'lance.morenopolitical@gmail.com', 'type': 'iban', 'start_pos': 477, 'end_pos': 508}, {'text': 'payments', 'type': 'none', 'start_pos': 575, 'end_pos': 583}, {'text': 'whistleblowing work', 'type': 'none', 'start_pos': 607, 'end_pos': 626}, {'text': 'anonymized wallet', 'type': 'none', 'start_pos': 688, 'end_pos': 705}, {'text': 'silent partner', 'type': 'none', 'start_pos': 726, 'end_pos': 740}, {'text': '6.4 BTC', 'type': 'btc', 'start_pos': 648, 'end_pos': 655}]","[{'startOffset': 342, 'endOffset': 346, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 469, 'endOffset': 500, 'type': 'EMAIL', 'text': 'lance.morenopolitical@gmail.com'}, {'startOffset': 579, 'endOffset': 587, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 661, 'endOffset': 673, 'type': 'PERSON', 'text': 'Lance Moreno'}, {'startOffset': 752, 'endOffset': 760, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 778, 'endOffset': 782, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 793, 'endOffset': 802, 'type': 'PERSON', 'text': 'Marcellus'}]",21.437076,"{'entities': [{'text': 'The reply came later that night.', 'type': 'none', 'start_pos': 0, 'end_pos': 32}, {'text': 'Catalina', 'type': 'person', 'start_pos': 34, 'end_pos': 42}, {'text': 'reply', 'type': 'none', 'start_pos': 4, 'end_pos': 9}, {'text': 'sent', 'type': 'none', 'start_pos': 43, 'end_pos': 47}, {'text': 'them', 'type': 'none', 'start_pos': 48, 'end_pos': 52}, {'text': 'data dump', 'type': 'none', 'start_pos': 55, 'end_pos': 64}, {'text': 'onion link', 'type': 'none', 'start_pos': 82, 'end_pos': 92}, {'text': 'PDFs', 'type': 'none', 'start_pos': 107, 'end_pos': 111}, {'text': 'emails', 'type': 'none', 'start_pos': 113, 'end_pos': 119}, {'text': 'ledger records', 'type': 'none', 'start_pos': 125, 'end_pos': 139}, {'text': 'art sales', 'type': 'none', 'start_pos': 154, 'end_pos': 163}, {'text': 'crypto-exchange', 'type': 'none', 'start_pos': 169, 'end_pos': 184}, {'text': 'Seychelles', 'type': 'location', 'start_pos': 192, 'end_pos': 202}, {'text': 'politician', 'type': 'person', 'start_pos': 240, 'end_pos': 250}, {'text': 'bribes', 'type': 'none', 'start_pos': 262, 'end_pos': 268}, {'text': 'digital art', 'type': 'none', 'start_pos': 277, 'end_pos': 288}, {'text': 'masking transactions', 'type': 'none', 'start_pos': 290, 'end_pos': 310}, {'text': 'anonymous Bitcoin patrons', 'type': 'none', 'start_pos': 315, 'end_pos': 340}, {'text': 'contact@unitedchange.org', 'type': 'email', 'start_pos': 430, 'end_pos': 454}, {'text': 'lance.morenopolitical@gmail.com', 'type': 'iban', 'start_pos': 477, 'end_pos': 508}, {'text': 'payments', 'type': 'none', 'start_pos': 575, 'end_pos': 583}, {'text': 'whistleblowing work', 'type': 'none', 'start_pos': 607, 'end_pos': 626}, {'text': 'anonymized wallet', 'type': 'none', 'start_pos': 688, 'end_pos': 705}, {'text': 'silent partner', 'type': 'none', 'start_pos': 726, 'end_pos': 740}, {'text': '6.4 BTC', 'type': 'btc', 'start_pos': 648, 'end_pos': 655}]}",deepseek-r1:7b,psuedo code role task format ,6.json
True,1.0,0.4,0.5714285714285715,2.0,0.0,3,"[{'text': 'm.grant512@tuta.io', 'type': 'email', 'start_pos': 451, 'end_pos': 469}, {'text': 'Catalina', 'type': 'person', 'start_pos': 132, 'end_pos': 140}]","[{'startOffset': 132, 'endOffset': 140, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 252, 'endOffset': 261, 'type': 'PERSON', 'text': 'Marcellus'}, {'startOffset': 266, 'endOffset': 270, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 431, 'endOffset': 435, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 451, 'endOffset': 469, 'type': 'EMAIL', 'text': 'm.grant512@tuta.io'}]",[],"[{'startOffset': 252, 'endOffset': 261, 'type': 'PERSON', 'text': 'Marcellus'}, {'startOffset': 266, 'endOffset': 270, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 431, 'endOffset': 435, 'type': 'PERSON', 'text': 'Anna'}]",2.554719,"{'entities': [{'text': 'm.grant512@tuta.io', 'type': 'email', 'start_pos': 451, 'end_pos': 469}, {'text': 'Catalina', 'type': 'person', 'start_pos': 132, 'end_pos': 140}]}",deepseek-r1:7b,psuedo code role task format ,7.json
True,0.8333333333333334,0.8333333333333334,0.8333333333333334,5.0,1.0,1,"[{'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 41, 'end_pos': 61}, {'text': 'bc1qt5vmgkz06c4q6z3trw8gkfj0y7n07gq5kzm68d', 'type': 'btc', 'start_pos': 179, 'end_pos': 221}, {'text': 'Anna Key', 'type': 'person', 'start_pos': 232, 'end_pos': 240}, {'text': 'Anna', 'type': 'person', 'start_pos': 232, 'end_pos': 236}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 290, 'end_pos': 299}, {'text': 'bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh', 'type': 'btc', 'start_pos': 409, 'end_pos': 451}]","[{'startOffset': 41, 'endOffset': 61, 'type': 'EMAIL', 'text': 'cv.editor@riseup.net'}, {'startOffset': 179, 'endOffset': 221, 'type': 'BTC', 'text': 'bc1qt5vmgkz06c4q6z3trw8gkfj0y7n07gq5kzm68d'}, {'startOffset': 232, 'endOffset': 238, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 269, 'endOffset': 273, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 290, 'endOffset': 299, 'type': 'PERSON', 'text': 'Marcellus'}, {'startOffset': 409, 'endOffset': 451, 'type': 'BTC', 'text': 'bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh'}]","[{'text': 'Anna Key', 'type': 'person', 'start_pos': 232, 'end_pos': 240}]","[{'startOffset': 269, 'endOffset': 273, 'type': 'PERSON', 'text': 'Anna'}]",21.812033,"{'entities': [{'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 41, 'end_pos': 61}, {'text': 'bc1qt5vmgkz06c4q6z3trw8gkfj0y7n07gq5kzm68d', 'type': 'btc', 'start_pos': 179, 'end_pos': 221}, {'text': 'Anna Key', 'type': 'person', 'start_pos': 232, 'end_pos': 240}, {'text': 'Anna', 'type': 'person', 'start_pos': 232, 'end_pos': 236}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 290, 'end_pos': 299}, {'text': 'bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh', 'type': 'btc', 'start_pos': 409, 'end_pos': 451}]}",gemma3:12b,role and task,5.json
True,1.0,0.8333333333333334,0.9090909090909091,5.0,0.0,1,"[{'text': 'c.varga@journalisttruth.org', 'type': 'email', 'start_pos': 35, 'end_pos': 62}, {'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 63, 'end_pos': 83}, {'text': 'Anna', 'type': 'person', 'start_pos': 84, 'end_pos': 88}, {'text': 'Prague', 'type': 'location', 'start_pos': 143, 'end_pos': 149}, {'text': 'Varga', 'type': 'person', 'start_pos': 37, 'end_pos': 42}]","[{'startOffset': 0, 'endOffset': 8, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 35, 'endOffset': 62, 'type': 'EMAIL', 'text': 'c.varga@journalisttruth.org'}, {'startOffset': 63, 'endOffset': 83, 'type': 'EMAIL', 'text': 'cv.editor@riseup.net'}, {'startOffset': 84, 'endOffset': 88, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 144, 'endOffset': 150, 'type': 'LOCATION', 'text': 'Prague'}, {'startOffset': 164, 'endOffset': 169, 'type': 'PERSON', 'text': 'Varga'}]",[],"[{'startOffset': 0, 'endOffset': 8, 'type': 'PERSON', 'text': 'Catalina'}]",7.757828,"{'entities': [{'text': 'c.varga@journalisttruth.org', 'type': 'email', 'start_pos': 35, 'end_pos': 62}, {'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 63, 'end_pos': 83}, {'text': 'Anna', 'type': 'person', 'start_pos': 84, 'end_pos': 88}, {'text': 'Prague', 'type': 'location', 'start_pos': 143, 'end_pos': 149}, {'text': 'Varga', 'type': 'person', 'start_pos': 37, 'end_pos': 42}]}",gemma3:12b,role and task,4.json
True,1.0,0.75,0.8571428571428571,3.0,0.0,1,"[{'text': 'Anna', 'type': 'person', 'start_pos': 49, 'end_pos': 53}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 435, 'end_pos': 444}, {'text': 'bc1q2gdf0hxk6e5nxp72cr9sv5uwx9a0gz0h3p9a4f', 'type': 'btc', 'start_pos': 371, 'end_pos': 413}]","[{'startOffset': 49, 'endOffset': 53, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 289, 'endOffset': 293, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 371, 'endOffset': 413, 'type': 'BTC', 'text': 'bc1q2gdf0hxk6e5nxp72cr9sv5uwx9a0gz0h3p9a4f'}, {'startOffset': 435, 'endOffset': 444, 'type': 'PERSON', 'text': 'Marcellus'}]",[],"[{'startOffset': 289, 'endOffset': 293, 'type': 'PERSON', 'text': 'Anna'}]",7.057566,"{'entities': [{'text': 'Anna', 'type': 'person', 'start_pos': 49, 'end_pos': 53}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 435, 'end_pos': 444}, {'text': 'bc1q2gdf0hxk6e5nxp72cr9sv5uwx9a0gz0h3p9a4f', 'type': 'btc', 'start_pos': 371, 'end_pos': 413}]}",gemma3:12b,role and task,3.json
True,1.0,0.5,0.6666666666666666,5.0,0.0,5,"[{'text': 'contact@unitedchange.org', 'type': 'email', 'start_pos': 430, 'end_pos': 454}, {'text': 'lance.morenopolitical@gmail.com', 'type': 'email', 'start_pos': 477, 'end_pos': 508}, {'text': 'Anna', 'type': 'person', 'start_pos': 343, 'end_pos': 347}, {'text': 'Catalina', 'type': 'person', 'start_pos': 34, 'end_pos': 42}, {'text': 'Lance Moreno', 'type': 'person', 'start_pos': 669, 'end_pos': 681}]","[{'startOffset': 33, 'endOffset': 41, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 191, 'endOffset': 201, 'type': 'LOCATION', 'text': 'Seychelles'}, {'startOffset': 342, 'endOffset': 346, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 422, 'endOffset': 446, 'type': 'EMAIL', 'text': 'contact@unitedchange.org'}, {'startOffset': 469, 'endOffset': 500, 'type': 'EMAIL', 'text': 'lance.morenopolitical@gmail.com'}, {'startOffset': 579, 'endOffset': 587, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 661, 'endOffset': 673, 'type': 'PERSON', 'text': 'Lance Moreno'}, {'startOffset': 752, 'endOffset': 760, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 778, 'endOffset': 782, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 793, 'endOffset': 802, 'type': 'PERSON', 'text': 'Marcellus'}]",[],"[{'startOffset': 191, 'endOffset': 201, 'type': 'LOCATION', 'text': 'Seychelles'}, {'startOffset': 579, 'endOffset': 587, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 752, 'endOffset': 760, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 778, 'endOffset': 782, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 793, 'endOffset': 802, 'type': 'PERSON', 'text': 'Marcellus'}]",6.999991,"{'entities': [{'text': 'contact@unitedchange.org', 'type': 'email', 'start_pos': 430, 'end_pos': 454}, {'text': 'lance.morenopolitical@gmail.com', 'type': 'email', 'start_pos': 477, 'end_pos': 508}, {'text': 'Anna', 'type': 'person', 'start_pos': 343, 'end_pos': 347}, {'text': 'Catalina', 'type': 'person', 'start_pos': 34, 'end_pos': 42}, {'text': 'Lance Moreno', 'type': 'person', 'start_pos': 669, 'end_pos': 681}]}",gemma3:12b,role and task,6.json
True,1.0,0.6,0.7499999999999999,3.0,0.0,2,"[{'text': 'Catalina', 'type': 'person', 'start_pos': 132, 'end_pos': 140}, {'text': 'Anna', 'type': 'person', 'start_pos': 266, 'end_pos': 270}, {'text': 'm.grant512@tuta.io', 'type': 'email', 'start_pos': 451, 'end_pos': 469}]","[{'startOffset': 132, 'endOffset': 140, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 252, 'endOffset': 261, 'type': 'PERSON', 'text': 'Marcellus'}, {'startOffset': 266, 'endOffset': 270, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 431, 'endOffset': 435, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 451, 'endOffset': 469, 'type': 'EMAIL', 'text': 'm.grant512@tuta.io'}]",[],"[{'startOffset': 252, 'endOffset': 261, 'type': 'PERSON', 'text': 'Marcellus'}, {'startOffset': 431, 'endOffset': 435, 'type': 'PERSON', 'text': 'Anna'}]",5.195029,"{'entities': [{'text': 'Catalina', 'type': 'person', 'start_pos': 132, 'end_pos': 140}, {'text': 'Anna', 'type': 'person', 'start_pos': 266, 'end_pos': 270}, {'text': 'm.grant512@tuta.io', 'type': 'email', 'start_pos': 451, 'end_pos': 469}]}",gemma3:12b,role and task,7.json
